ride_id,driver_id,customer_id,pickup_location,drop_location,distance_km,ride_duration,fare_amount,surge_multiplier,ride_date,payment_type
3389,116,1017,Hyderabad,Secunderabad,14.96,47,477.15,2.1,2025-01-16 20:25:00,UPI
3390,109,1055,Hitech City,Gachibowli,10.35,56,53.95,2.3,2025-01-19 01:49:00,Card
3391,136,1027,Madhapur,Kukatpally,4.25,32,147.95,1.9,2025-01-18 09:46:00,UPI
3392,121,1008,Hyderabad,Gachibowli,20.86,10,305.67,1.3,2025-01-28 01:29:00,Cash
3393,114,1044,Gachibowli,Secunderabad,9.3,7,255.58,2.2,2025-01-17 07:09:00,Card
3394,147,1082,Madhapur,Gachibowli,9.25,34,307.6,1.9,2025-01-19 09:52:00,Card
3395,106,1051,Kukatpally,Madhapur,22.47,15,141.62,1.2,2025-01-23 11:48:00,Card
3396,134,1004,Madhapur,Gachibowli,10.79,55,351.92,1.7,2025-01-15 23:41:00,UPI
3397,100,1037,Madhapur,Gachibowli,6.59,49,411.07,1.2,2025-01-26 15:26:00,Cash
3398,103,1043,Kukatpally,Hitech City,21.24,58,292.72,2.5,2025-01-17 16:38:00,Cash
3399,125,1020,Hyderabad,Secunderabad,12.9,55,145.02,2.0,2025-01-11 14:06:00,UPI
3400,103,1057,Gachibowli,Hitech City,21.35,40,371.6,1.7,2025-01-02 00:53:00,Cash
3401,140,1084,Gachibowli,Hitech City,23.37,29,146.27,1.1,2025-01-18 01:44:00,Cash
3402,124,1031,Hyderabad,Secunderabad,9.85,46,257.31,1.7,2025-01-17 13:00:00,Cash
3403,113,1004,Kukatpally,Secunderabad,22.71,47,408.88,1.1,2025-01-11 08:14:00,Card
3404,119,1009,Gachibowli,Gachibowli,2.52,51,458.64,2.1,2025-01-05 13:12:00,Cash
3405,111,1059,Gachibowli,Kukatpally,10.21,37,410.33,1.9,2025-01-11 19:55:00,UPI
3406,133,1085,Hyderabad,Gachibowli,9.24,31,454.37,1.8,2025-01-07 20:53:00,Card
3407,145,1016,Gachibowli,Secunderabad,19.28,52,133.49,2.2,2025-01-17 18:47:00,Card
3408,108,1089,Gachibowli,Gachibowli,9.24,41,292.9,2.2,2025-01-24 15:48:00,Card
3409,135,1032,Hitech City,Hitech City,9.28,31,342.45,1.6,2025-01-25 01:12:00,Cash
3410,109,1093,Kukatpally,Hitech City,2.02,7,227.69,1.4,2025-01-05 03:52:00,UPI
3411,135,1015,Kukatpally,Gachibowli,6.7,20,54.85,1.9,2025-01-23 07:09:00,Card
3412,103,1030,Kukatpally,Hitech City,5.85,20,80.31,1.8,2025-01-30 21:48:00,Cash
3413,138,1037,Gachibowli,Kukatpally,12.87,41,57.05,1.3,2025-01-27 08:47:00,Cash
3414,149,1085,Kukatpally,Gachibowli,10.57,41,473.61,1.3,2025-01-19 17:44:00,UPI
3415,114,1052,Madhapur,Hitech City,23.65,29,140.63,1.8,2025-01-09 13:33:00,Cash
3416,105,1037,Hyderabad,Gachibowli,14.47,50,321.45,2.2,2025-01-18 15:08:00,UPI
3417,125,1094,Madhapur,Hitech City,16.18,51,334.65,1.8,2025-01-06 20:25:00,Cash
3418,150,1072,Gachibowli,Kukatpally,22.58,32,156.33,2.0,2025-01-22 22:27:00,Cash
3419,129,1012,Madhapur,Secunderabad,18.08,8,183.67,1.9,2025-01-02 15:46:00,UPI
3420,134,1010,Kukatpally,Madhapur,2.6,55,329.02,1.1,2025-01-16 04:57:00,UPI
3421,116,1070,Kukatpally,Secunderabad,2.04,34,92.25,2.4,2025-01-08 21:27:00,Card
3422,145,1086,Hyderabad,Hitech City,12.95,23,445.94,2.3,2025-01-24 21:07:00,UPI
3423,102,1014,Hitech City,Kukatpally,5.5,12,263.7,1.8,2025-01-21 06:55:00,Cash
3424,140,1013,Gachibowli,Kukatpally,19.97,8,397.53,2.1,2025-01-19 00:27:00,UPI
3425,101,1009,Hitech City,Hitech City,14.94,48,109.89,1.7,2025-01-24 03:09:00,Cash
3426,128,1092,Hyderabad,Kukatpally,16.12,14,418.51,1.3,2025-01-23 23:42:00,Card
3427,133,1068,Gachibowli,Gachibowli,2.9,26,418.23,2.2,2025-01-15 19:51:00,Card
3428,140,1036,Hitech City,Kukatpally,6.14,58,277.0,1.4,2025-01-16 08:04:00,UPI
3429,134,1011,Hyderabad,Madhapur,16.64,37,278.02,1.6,2025-01-05 11:57:00,Card
3430,128,1037,Madhapur,Hitech City,22.27,25,86.6,1.6,2025-01-09 01:38:00,Cash
3431,111,1072,Hyderabad,Hitech City,24.01,39,325.42,1.9,2025-01-19 07:27:00,Card
3432,107,1092,Gachibowli,Madhapur,2.73,16,389.04,2.4,2025-01-03 04:28:00,UPI
3433,129,1082,Gachibowli,Kukatpally,5.61,46,300.88,2.0,2025-01-18 02:21:00,Cash
3434,129,1054,Madhapur,Secunderabad,21.26,26,341.55,1.9,2025-01-09 18:18:00,UPI
3435,130,1088,Madhapur,Madhapur,17.57,43,405.41,1.9,2025-01-27 05:58:00,Cash
3436,148,1025,Hyderabad,Kukatpally,11.43,21,453.51,2.3,2025-01-21 00:30:00,Cash
3437,132,1071,Gachibowli,Secunderabad,4.3,15,54.87,1.7,2025-01-29 14:32:00,UPI
3438,119,1058,Kukatpally,Madhapur,13.62,21,187.66,1.1,2025-01-20 01:53:00,Cash
3439,122,1087,Hitech City,Gachibowli,17.99,60,325.71,1.6,2025-01-14 01:39:00,Card
3440,106,1085,Madhapur,Secunderabad,20.01,58,217.53,2.4,2025-01-11 05:18:00,Card
3441,141,1037,Hitech City,Madhapur,17.19,12,181.13,2.2,2025-01-02 02:26:00,Card
3442,118,1092,Gachibowli,Madhapur,3.57,58,347.79,1.9,2025-01-15 16:38:00,Cash
3443,131,1012,Hyderabad,Madhapur,12.24,60,431.74,1.3,2025-01-26 15:14:00,Cash
3444,138,1008,Madhapur,Hitech City,16.55,29,311.76,1.1,2025-01-03 09:32:00,Cash
3445,104,1038,Hyderabad,Secunderabad,4.65,14,291.45,2.0,2025-01-12 07:48:00,Card
3446,129,1018,Madhapur,Secunderabad,6.29,11,295.19,1.3,2025-01-03 19:19:00,Card
3447,148,1002,Gachibowli,Hitech City,9.55,48,136.78,2.1,2025-01-29 04:38:00,Card
3448,139,1039,Kukatpally,Hitech City,6.19,19,308.23,2.2,2025-01-13 05:58:00,UPI
3449,137,1079,Gachibowli,Madhapur,20.26,43,392.56,1.9,2025-01-21 15:15:00,Card
3450,123,1095,Madhapur,Kukatpally,12.46,49,218.56,1.8,2025-01-11 16:35:00,UPI
3451,128,1025,Kukatpally,Madhapur,3.1,49,189.58,1.9,2025-01-27 00:18:00,Card
3452,112,1019,Kukatpally,Hitech City,5.75,34,240.2,1.9,2025-01-08 03:34:00,Cash
3453,110,1031,Hitech City,Gachibowli,24.36,42,213.26,2.3,2025-01-08 21:29:00,Cash
3454,104,1042,Hyderabad,Kukatpally,22.46,52,83.55,1.5,2025-01-19 05:56:00,Cash
3455,116,1033,Gachibowli,Kukatpally,6.8,59,221.27,2.1,2025-01-08 18:19:00,Cash
3456,139,1002,Madhapur,Gachibowli,22.98,13,402.74,1.2,2025-01-05 15:36:00,Cash
3457,113,1001,Madhapur,Hitech City,16.45,53,197.58,2.0,2025-01-15 18:08:00,Cash
3458,135,1096,Kukatpally,Gachibowli,6.95,7,289.8,1.5,2025-01-20 15:33:00,Card
3459,144,1057,Madhapur,Hitech City,6.03,55,170.66,2.3,2025-01-27 16:17:00,Cash
3460,138,1001,Hitech City,Madhapur,21.67,58,490.08,1.0,2025-01-18 06:10:00,Cash
3461,115,1036,Hyderabad,Secunderabad,9.79,26,146.04,1.7,2025-01-25 22:24:00,Card
3462,106,1063,Hitech City,Kukatpally,12.88,57,313.18,1.6,2025-01-25 06:03:00,Cash
3463,101,1024,Hitech City,Gachibowli,3.74,34,249.9,1.8,2025-01-10 15:09:00,Cash
3464,143,1066,Gachibowli,Gachibowli,23.33,15,284.39,1.2,2025-01-26 20:00:00,UPI
3465,129,1082,Hyderabad,Madhapur,7.16,13,70.51,1.8,2025-01-14 07:01:00,Card
3466,148,1048,Kukatpally,Gachibowli,18.51,15,376.34,1.5,2025-01-12 21:44:00,UPI
3467,146,1004,Gachibowli,Kukatpally,2.17,36,318.94,1.6,2025-01-21 18:06:00,UPI
3468,145,1080,Hitech City,Kukatpally,10.88,33,431.9,1.3,2025-01-07 06:09:00,UPI
3469,111,1089,Madhapur,Gachibowli,19.14,54,84.12,1.4,2025-01-09 08:33:00,UPI
3470,137,1086,Hitech City,Kukatpally,4.87,54,423.93,2.1,2025-01-10 22:47:00,Cash
3471,103,1065,Gachibowli,Kukatpally,20.0,59,326.54,1.7,2025-01-20 01:42:00,UPI
3472,102,1016,Hitech City,Gachibowli,22.32,25,425.07,2.1,2025-01-04 01:24:00,UPI
3473,103,1047,Kukatpally,Kukatpally,13.15,35,196.39,1.7,2025-01-15 22:00:00,Cash
3474,141,1065,Kukatpally,Secunderabad,17.7,46,494.95,1.5,2025-01-14 11:18:00,Card
3475,142,1018,Hitech City,Gachibowli,24.96,14,304.59,1.0,2025-01-03 14:21:00,Cash
3476,135,1093,Hyderabad,Gachibowli,8.34,31,198.64,1.1,2025-01-30 20:50:00,Card
3477,140,1075,Hyderabad,Secunderabad,21.42,52,267.17,1.1,2025-01-04 21:10:00,UPI
3478,140,1038,Madhapur,Madhapur,15.97,13,395.53,1.3,2025-01-17 21:50:00,Cash
3479,112,1096,Gachibowli,Secunderabad,15.93,21,406.02,1.4,2025-01-11 14:36:00,Card
3480,143,1081,Kukatpally,Kukatpally,2.18,40,65.9,2.1,2025-01-14 15:50:00,UPI
3481,114,1028,Madhapur,Hitech City,8.33,46,498.42,1.7,2025-01-24 19:49:00,Card
3482,101,1012,Madhapur,Kukatpally,12.41,14,57.64,1.9,2025-01-17 15:04:00,UPI
3483,129,1097,Hyderabad,Hitech City,2.02,29,186.86,1.3,2025-01-28 02:42:00,Card
3484,120,1041,Hyderabad,Gachibowli,15.27,26,392.9,2.3,2025-01-20 18:20:00,Cash
3485,127,1033,Hitech City,Gachibowli,16.23,11,410.81,1.4,2025-01-07 21:12:00,Cash
3486,132,1068,Gachibowli,Gachibowli,17.26,55,161.4,1.0,2025-01-05 14:53:00,Card
3487,144,1071,Hyderabad,Gachibowli,5.8,21,492.54,1.7,2025-01-21 05:37:00,Card
3488,122,1029,Hitech City,Kukatpally,21.9,49,304.75,1.9,2025-01-17 04:58:00,Card
3489,147,1063,Madhapur,Gachibowli,3.91,7,483.44,1.9,2025-01-29 04:50:00,UPI
3490,143,1034,Hitech City,Madhapur,6.18,8,65.9,1.3,2025-01-16 15:37:00,Cash
3491,150,1024,Kukatpally,Gachibowli,18.08,28,250.05,1.5,2025-01-02 20:59:00,UPI
3492,136,1082,Madhapur,Madhapur,15.57,55,382.84,1.1,2025-01-16 19:02:00,UPI
3493,130,1095,Madhapur,Gachibowli,22.02,49,89.82,1.7,2025-01-12 11:36:00,Card
3494,138,1059,Hyderabad,Kukatpally,24.96,53,290.93,1.4,2025-01-19 07:36:00,Card
3495,116,1001,Hitech City,Gachibowli,21.45,34,129.87,1.7,2025-01-05 00:35:00,Cash
3496,141,1082,Gachibowli,Madhapur,5.74,31,461.12,2.0,2025-01-24 17:41:00,UPI
3497,100,1038,Madhapur,Secunderabad,21.25,11,128.65,1.9,2025-01-10 07:45:00,UPI
3498,129,1006,Hyderabad,Madhapur,21.48,23,105.46,2.3,2025-01-24 12:51:00,Cash
3499,106,1090,Hitech City,Hitech City,12.49,50,318.93,1.5,2025-01-16 22:28:00,Card
3500,111,1081,Hitech City,Hitech City,24.91,30,148.31,1.5,2025-01-12 10:36:00,UPI
3501,100,1073,Kukatpally,Gachibowli,16.86,28,386.25,1.4,2025-01-20 03:19:00,UPI
3502,115,1056,Gachibowli,Madhapur,7.01,27,155.05,2.1,2025-01-23 13:12:00,UPI
3503,115,1060,Madhapur,Gachibowli,8.72,32,329.95,1.6,2025-01-29 14:56:00,UPI
3504,129,1058,Kukatpally,Gachibowli,18.86,11,168.57,2.0,2025-01-11 06:08:00,Cash
3505,113,1045,Gachibowli,Madhapur,21.17,51,321.43,1.4,2025-01-23 19:56:00,Cash
3506,126,1030,Hitech City,Kukatpally,7.67,40,473.3,1.8,2025-01-13 01:56:00,UPI
3507,107,1044,Kukatpally,Gachibowli,19.82,27,92.47,1.2,2025-01-29 20:38:00,Card
3508,107,1096,Hitech City,Gachibowli,22.36,31,95.23,2.3,2025-01-03 21:40:00,Card
3509,130,1061,Hitech City,Gachibowli,11.74,5,228.77,2.2,2025-01-04 05:19:00,Cash
3510,102,1038,Hitech City,Hitech City,23.79,32,155.06,1.7,2025-01-17 05:03:00,UPI
3511,108,1008,Hitech City,Kukatpally,7.93,12,307.0,1.3,2025-01-25 20:19:00,Card
3512,147,1045,Kukatpally,Hitech City,22.19,15,416.81,1.4,2025-01-29 20:26:00,Cash
3513,144,1083,Kukatpally,Secunderabad,12.35,8,227.78,1.5,2025-01-21 04:32:00,Cash
3514,126,1073,Kukatpally,Hitech City,14.38,13,430.8,2.4,2025-01-01 09:36:00,Card
3515,127,1059,Madhapur,Hitech City,11.88,27,421.67,2.1,2025-01-30 19:14:00,Card
3516,134,1073,Gachibowli,Kukatpally,13.82,18,359.8,2.4,2025-01-03 08:16:00,Card
3517,112,1010,Hitech City,Madhapur,22.02,44,231.61,1.2,2025-01-07 23:46:00,Cash
3518,120,1051,Hitech City,Madhapur,5.11,19,64.57,1.6,2025-01-23 22:01:00,Cash
3519,112,1069,Kukatpally,Kukatpally,8.54,8,468.68,1.3,2025-01-03 08:13:00,UPI
3520,135,1000,Hyderabad,Madhapur,22.37,7,478.13,1.3,2025-01-23 05:06:00,Card
3521,101,1036,Hyderabad,Hitech City,7.84,31,194.42,1.6,2025-01-26 12:31:00,UPI
3522,113,1086,Hyderabad,Hitech City,23.41,11,144.64,1.5,2025-01-26 23:57:00,Cash
3523,119,1082,Hitech City,Secunderabad,18.96,26,168.08,2.1,2025-01-09 06:29:00,Card
3524,119,1074,Hitech City,Secunderabad,14.24,59,298.73,2.1,2025-01-25 21:24:00,Card
3525,144,1057,Kukatpally,Madhapur,19.57,43,108.5,1.6,2025-01-24 17:23:00,Cash
3526,133,1007,Hyderabad,Madhapur,18.57,51,373.82,1.4,2025-01-14 08:15:00,Card
3527,124,1029,Kukatpally,Gachibowli,11.87,54,165.1,2.2,2025-01-08 17:13:00,UPI
3528,102,1053,Gachibowli,Secunderabad,11.0,40,161.68,1.4,2025-01-28 05:51:00,Card
3529,136,1028,Gachibowli,Secunderabad,3.24,8,83.54,1.0,2025-01-10 01:01:00,Card
3530,106,1084,Madhapur,Gachibowli,4.74,31,317.72,2.2,2025-01-18 18:16:00,Card
3531,146,1086,Hyderabad,Madhapur,11.86,29,391.71,2.1,2025-01-24 02:10:00,Card
3532,109,1051,Gachibowli,Gachibowli,8.75,9,235.36,1.4,2025-01-19 14:28:00,Card
3533,138,1029,Hyderabad,Hitech City,2.63,14,126.68,2.3,2025-01-06 19:47:00,UPI
3534,147,1016,Hyderabad,Madhapur,18.69,17,204.5,1.4,2025-01-14 23:29:00,Cash
3535,150,1094,Hyderabad,Hitech City,18.81,21,425.8,2.4,2025-01-07 08:43:00,UPI
3536,125,1060,Kukatpally,Secunderabad,4.4,48,110.93,2.1,2025-01-28 21:10:00,UPI
3537,140,1047,Gachibowli,Secunderabad,21.46,54,468.49,2.1,2025-01-04 22:42:00,UPI
3538,100,1062,Gachibowli,Gachibowli,19.84,54,282.43,1.4,2025-01-27 23:15:00,UPI
3539,139,1000,Kukatpally,Gachibowli,4.23,45,77.5,2.3,2025-01-10 21:47:00,Cash
3540,147,1003,Kukatpally,Kukatpally,14.25,7,231.66,1.3,2025-01-02 01:29:00,Card
3541,145,1032,Madhapur,Madhapur,8.14,41,187.25,2.1,2025-01-04 02:33:00,Cash
3542,144,1080,Hitech City,Kukatpally,12.5,44,401.82,1.5,2025-01-15 20:58:00,Card
3543,135,1022,Hyderabad,Madhapur,6.45,37,445.36,1.6,2025-01-01 12:58:00,Card
3544,118,1099,Kukatpally,Gachibowli,24.3,33,427.94,1.2,2025-01-16 03:44:00,Card
3545,148,1038,Hyderabad,Madhapur,10.4,50,332.15,1.6,2025-01-12 18:01:00,Card
3546,124,1009,Gachibowli,Madhapur,10.15,29,451.39,1.5,2025-01-21 06:42:00,Card
3547,107,1074,Kukatpally,Secunderabad,12.39,24,119.98,1.2,2025-01-16 11:34:00,UPI
3548,144,1066,Gachibowli,Madhapur,13.33,57,448.96,1.5,2025-01-20 10:45:00,UPI
3549,134,1099,Hyderabad,Kukatpally,3.94,14,438.33,1.0,2025-01-01 23:45:00,UPI
3550,109,1032,Hitech City,Gachibowli,3.8,49,90.02,1.7,2025-01-17 02:10:00,UPI
3551,109,1033,Madhapur,Hitech City,17.54,14,282.22,2.3,2025-01-25 01:00:00,Cash
3552,143,1094,Kukatpally,Madhapur,13.75,6,381.59,1.2,2025-01-01 03:24:00,Card
3553,115,1087,Hyderabad,Secunderabad,15.07,24,122.81,1.5,2025-01-23 11:11:00,UPI
3554,142,1071,Kukatpally,Gachibowli,20.81,33,255.71,2.1,2025-01-18 20:51:00,UPI
3555,108,1016,Hyderabad,Madhapur,20.45,44,142.28,1.2,2025-01-29 06:52:00,Card
3556,112,1034,Gachibowli,Kukatpally,11.54,49,276.38,1.8,2025-01-01 23:12:00,Card
3557,104,1003,Kukatpally,Hitech City,16.08,13,464.0,1.6,2025-01-24 04:16:00,Card
3558,148,1026,Hitech City,Secunderabad,8.45,49,333.82,2.0,2025-01-15 13:07:00,Card
3559,134,1039,Hyderabad,Gachibowli,5.97,50,368.92,2.0,2025-01-11 07:16:00,Card
3560,130,1035,Kukatpally,Kukatpally,8.82,43,298.12,1.1,2025-01-07 18:56:00,Card
3561,129,1061,Hyderabad,Hitech City,12.07,37,360.44,1.4,2025-01-30 16:56:00,Cash
3562,133,1052,Kukatpally,Hitech City,17.96,12,419.67,1.6,2025-01-27 14:36:00,Card
3563,109,1084,Hyderabad,Madhapur,16.24,23,311.68,1.2,2025-01-09 12:56:00,Card
3564,119,1071,Madhapur,Madhapur,20.57,54,128.08,1.2,2025-01-28 02:18:00,Card
3565,148,1078,Madhapur,Gachibowli,7.94,52,177.93,2.3,2025-01-06 08:25:00,Cash
3566,120,1097,Gachibowli,Madhapur,8.51,6,184.17,1.4,2025-01-19 22:33:00,Cash
3567,142,1074,Gachibowli,Madhapur,10.75,47,413.04,1.6,2025-01-19 14:12:00,Card
3568,114,1035,Madhapur,Hitech City,9.55,36,418.98,1.7,2025-01-23 12:49:00,UPI
3569,106,1023,Madhapur,Hitech City,18.39,15,56.61,2.0,2025-01-27 11:49:00,Cash
3570,138,1072,Kukatpally,Kukatpally,14.96,38,52.34,2.1,2025-01-29 11:31:00,Card
3571,141,1050,Kukatpally,Hitech City,10.84,24,246.94,1.3,2025-01-13 23:26:00,Cash
3572,102,1066,Madhapur,Hitech City,22.37,46,168.97,1.4,2025-01-15 06:19:00,UPI
3573,105,1087,Madhapur,Hitech City,13.06,7,216.32,1.1,2025-01-20 06:12:00,Card
3574,130,1021,Madhapur,Secunderabad,9.31,42,295.79,2.0,2025-01-25 16:15:00,Card
3575,106,1024,Madhapur,Kukatpally,17.99,7,355.3,1.6,2025-01-24 14:48:00,Card
3576,144,1094,Kukatpally,Secunderabad,9.01,50,477.04,1.2,2025-01-10 10:03:00,Card
3577,137,1012,Hyderabad,Secunderabad,12.92,38,408.18,1.2,2025-01-28 20:54:00,UPI
3578,107,1067,Hyderabad,Hitech City,5.41,35,194.46,1.1,2025-01-03 14:44:00,UPI
3579,100,1089,Kukatpally,Hitech City,19.49,60,58.06,1.3,2025-01-25 01:01:00,UPI
3580,141,1039,Kukatpally,Hitech City,17.82,60,384.31,1.1,2025-01-21 00:31:00,Card
3581,110,1028,Kukatpally,Hitech City,20.56,52,54.84,1.1,2025-01-11 07:55:00,UPI
3582,100,1018,Gachibowli,Kukatpally,7.42,15,408.52,1.3,2025-01-21 04:26:00,Cash
3583,136,1031,Madhapur,Kukatpally,23.23,32,472.74,1.7,2025-01-25 13:49:00,Cash
3584,139,1092,Gachibowli,Hitech City,21.53,60,373.26,1.3,2025-01-28 15:58:00,UPI
3585,124,1052,Kukatpally,Hitech City,20.3,54,156.95,1.6,2025-01-06 09:03:00,UPI
3586,103,1010,Kukatpally,Kukatpally,20.0,26,117.44,1.9,2025-01-13 07:36:00,Card
3587,145,1010,Hyderabad,Madhapur,13.55,39,366.68,2.1,2025-01-28 05:12:00,Cash
3588,135,1007,Madhapur,Gachibowli,23.15,26,242.43,2.3,2025-01-13 20:18:00,Card
3589,116,1088,Kukatpally,Hitech City,17.14,30,204.76,1.5,2025-01-12 00:30:00,Cash
3590,127,1025,Hyderabad,Kukatpally,17.36,12,494.67,1.3,2025-01-22 16:25:00,Card
3591,129,1009,Hyderabad,Kukatpally,23.77,45,156.84,1.9,2025-01-10 09:54:00,Card
3592,119,1028,Kukatpally,Kukatpally,7.25,37,196.4,1.5,2025-01-05 04:40:00,Cash
3593,108,1051,Kukatpally,Secunderabad,14.62,23,64.25,2.1,2025-01-14 12:36:00,Card
3594,136,1038,Madhapur,Gachibowli,8.03,31,475.69,2.3,2025-01-07 19:36:00,UPI
3595,112,1018,Madhapur,Kukatpally,24.89,46,208.63,1.4,2025-01-10 21:05:00,Card
3596,110,1010,Madhapur,Hitech City,2.7,59,100.31,2.3,2025-01-06 06:28:00,UPI
3597,136,1056,Gachibowli,Secunderabad,16.74,37,455.41,2.0,2025-01-03 06:23:00,Card
3598,117,1086,Madhapur,Madhapur,9.69,21,102.91,1.5,2025-01-17 23:15:00,Cash
3599,116,1100,Gachibowli,Madhapur,8.37,30,186.25,1.5,2025-01-26 06:22:00,Card
3600,149,1005,Gachibowli,Madhapur,6.62,35,243.69,1.5,2025-01-19 13:40:00,Cash
3601,142,1040,Madhapur,Kukatpally,15.41,21,75.23,1.6,2025-01-22 23:47:00,UPI
3602,143,1062,Hyderabad,Kukatpally,7.22,26,211.13,1.5,2025-01-30 21:14:00,Card
3603,110,1032,Madhapur,Madhapur,2.52,56,130.57,1.2,2025-01-29 21:55:00,Cash
3604,125,1023,Hyderabad,Hitech City,20.14,35,67.62,2.2,2025-01-03 18:12:00,Card
3605,112,1088,Hyderabad,Gachibowli,3.72,6,402.96,1.2,2025-01-25 03:42:00,Card
3606,123,1008,Gachibowli,Kukatpally,12.11,20,291.44,1.4,2025-01-03 13:10:00,Cash
3607,117,1010,Hyderabad,Secunderabad,9.05,10,412.29,1.8,2025-01-30 12:32:00,Cash
3608,120,1100,Kukatpally,Gachibowli,6.69,7,468.73,1.4,2025-01-15 23:11:00,Cash
3609,108,1084,Hitech City,Kukatpally,10.18,43,120.94,2.4,2025-01-10 10:29:00,UPI
3610,147,1068,Hitech City,Kukatpally,3.3,7,107.72,2.2,2025-01-18 19:30:00,UPI
3611,102,1011,Madhapur,Madhapur,3.33,28,495.42,2.4,2025-01-03 07:44:00,Card
3612,124,1003,Kukatpally,Hitech City,23.23,40,216.01,1.2,2025-01-07 10:08:00,UPI
3613,103,1063,Hitech City,Secunderabad,22.68,55,288.26,1.9,2025-01-09 08:06:00,Cash
3614,131,1099,Kukatpally,Madhapur,5.98,43,383.74,2.4,2025-01-21 06:22:00,Cash
3615,111,1029,Hyderabad,Madhapur,6.14,58,479.64,1.1,2025-01-26 15:58:00,Cash
3616,131,1024,Hitech City,Hitech City,3.99,22,259.88,1.6,2025-01-07 22:59:00,Cash
3617,143,1032,Madhapur,Kukatpally,17.33,21,369.2,1.3,2025-01-30 07:13:00,Card
3618,132,1018,Hitech City,Hitech City,24.72,50,365.76,2.3,2025-01-01 01:40:00,Card
3619,140,1050,Kukatpally,Hitech City,19.21,56,181.24,1.9,2025-01-08 17:54:00,Cash
3620,131,1060,Gachibowli,Kukatpally,24.27,24,488.92,1.6,2025-01-11 04:50:00,Card
3621,128,1005,Kukatpally,Madhapur,22.23,23,348.61,2.4,2025-01-18 05:03:00,Card
3622,108,1016,Madhapur,Hitech City,10.98,42,369.84,1.8,2025-01-25 02:24:00,Cash
3623,149,1084,Madhapur,Secunderabad,21.63,18,227.12,2.0,2025-01-06 03:07:00,Card
3624,144,1013,Gachibowli,Secunderabad,9.41,32,52.67,1.9,2025-01-11 01:53:00,Cash
3625,115,1046,Kukatpally,Kukatpally,6.1,37,298.3,2.5,2025-01-09 18:48:00,Cash
3626,124,1014,Kukatpally,Madhapur,23.95,36,181.76,1.2,2025-01-15 02:40:00,Cash
3627,133,1067,Kukatpally,Kukatpally,11.37,41,128.44,2.2,2025-01-05 22:45:00,Cash
3628,119,1015,Gachibowli,Madhapur,15.63,57,479.19,2.4,2025-01-04 09:19:00,Cash
3629,110,1088,Madhapur,Gachibowli,16.06,32,106.54,1.2,2025-01-22 13:25:00,Cash
3630,110,1075,Madhapur,Gachibowli,5.35,31,258.64,1.5,2025-01-02 01:56:00,Cash
3631,149,1005,Gachibowli,Gachibowli,19.79,42,374.09,1.3,2025-01-19 22:46:00,Cash
3632,116,1010,Madhapur,Secunderabad,4.47,51,91.76,1.1,2025-01-24 18:58:00,UPI
3633,132,1021,Hyderabad,Kukatpally,21.92,58,386.13,2.4,2025-01-07 00:29:00,Cash
3634,127,1082,Gachibowli,Kukatpally,23.76,36,158.2,1.6,2025-01-06 09:47:00,UPI
3635,133,1000,Gachibowli,Hitech City,17.06,44,393.06,2.5,2025-01-14 15:32:00,Card
3636,134,1047,Madhapur,Gachibowli,18.0,47,106.42,1.7,2025-01-28 10:37:00,Card
3637,131,1038,Hitech City,Kukatpally,22.05,32,173.8,1.3,2025-01-03 07:50:00,Cash
3638,118,1035,Gachibowli,Gachibowli,23.07,17,292.64,1.1,2025-01-22 07:42:00,Cash
3639,111,1043,Hitech City,Madhapur,2.57,14,331.41,1.3,2025-01-08 19:53:00,Cash
3640,121,1064,Madhapur,Gachibowli,18.8,39,389.81,1.5,2025-01-26 21:23:00,UPI
3641,100,1093,Gachibowli,Kukatpally,5.89,55,186.16,1.2,2025-01-12 09:04:00,UPI
3642,124,1009,Hitech City,Gachibowli,10.23,10,298.69,1.9,2025-01-18 02:13:00,Cash
3643,108,1039,Gachibowli,Secunderabad,2.16,16,322.53,1.6,2025-01-29 00:30:00,Card
3644,131,1012,Kukatpally,Secunderabad,16.05,56,150.57,1.3,2025-01-24 09:15:00,UPI
3645,136,1043,Gachibowli,Kukatpally,2.08,47,62.75,2.1,2025-01-26 13:11:00,Cash
3646,137,1017,Madhapur,Hitech City,17.16,35,139.62,1.5,2025-01-07 20:42:00,UPI
3647,144,1057,Kukatpally,Gachibowli,23.93,50,253.38,1.8,2025-01-06 05:46:00,Cash
3648,114,1034,Hitech City,Secunderabad,6.54,48,154.47,2.0,2025-01-05 17:32:00,Card
3649,148,1082,Madhapur,Madhapur,2.08,17,324.72,1.6,2025-01-02 20:50:00,Cash
3650,112,1069,Madhapur,Kukatpally,7.09,43,398.45,2.0,2025-01-23 19:28:00,Card
3651,121,1067,Hitech City,Secunderabad,19.81,39,284.81,2.1,2025-01-15 10:41:00,Card
3652,149,1073,Hyderabad,Kukatpally,13.5,54,390.42,2.4,2025-01-15 10:38:00,UPI
3653,112,1004,Madhapur,Hitech City,23.88,13,449.71,1.9,2025-01-04 03:18:00,UPI
3654,135,1028,Hyderabad,Hitech City,2.68,42,345.2,2.2,2025-01-30 12:54:00,UPI
3655,146,1014,Hitech City,Gachibowli,17.49,52,212.17,1.2,2025-01-16 08:27:00,Cash
3656,150,1094,Gachibowli,Gachibowli,16.59,6,192.99,1.2,2025-01-15 11:06:00,Card
